"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
2316,113.265866203351,64.9988277261064,7.03274177828984,11,1960,49.1667,11.45,"49.1667 11.45","1950-1960",106,6.34540969423461,4.85421864149976,5.445325965244
2760,127.903320404661,18.3301687895492,4.81354827950558,12,1951,51.2833,9.63333,"51.2833 9.63333","1950-1960",111,4.38868842649533,4.49593739950797,3.22684775396129
2148,112.31368767338,60.0739788844937,4.59096763931936,12,1952,51.2833,9.63333,"51.2833 9.63333","1950-1960",103,6.41418018450075,8.11703106857021,4.6133332302173
2364,114.12955423158,40.1017558654091,5.469838587417,12,1953,51.2833,9.63333,"51.2833 9.63333","1950-1960",89,7.20442606847672,4.24906240502605,6.41663029135974
2424,118.776192472368,23.9782461759812,5.56564503688846,12,1954,51.2833,9.63333,"51.2833 9.63333","1950-1960",120,5.04803267405292,6.76593734876951,2.15489125618225
1716,101.893530716276,61.3696393994371,6.35209663221312,12,1955,51.2833,9.63333,"51.2833 9.63333","1950-1960",120,3.29532779519614,8.16484356750152,3.52666658783952
2112,105.188920570049,29.6185478922922,5.07483859624594,12,1956,51.2833,9.63333,"51.2833 9.63333","1950-1960",122,4.08336056446748,6.53171860400471,6.32826072811756
2832,133.594921898882,60.1514770428861,7.6570966030441,12,1957,51.2833,9.63333,"51.2833 9.63333","1950-1960",100,7.10827852964218,5.65562487358693,7.52608678830059
2052,107.704325580083,32.2177300613241,5.17725794879539,12,1958,51.2833,9.63333,"51.2833 9.63333","1950-1960",121,1.98868848013951,6.45406235574046,5.81255542563481
2712,123.922825344031,60.6108349850226,6.85661274996857,12,1959,51.2833,9.63333,"51.2833 9.63333","1950-1960",95,8.04754080373,4.6853123952751,4.66554337397785
2460,118.258726465596,25.347010078255,4.63032247714939,12,1960,51.2833,9.63333,"51.2833 9.63333","1950-1960",96,5.93336052311676,4.1485936572717,5.34782596742329
3276,137.210807240566,25.6890052139053,5.73903212978715,13,1951,51.8333,7.3,"51.8333 7.3","1950-1960",112,5.54573758096114,5.54484362606308,4.64184772233357
2772,129.832610506688,84.6690791220208,6.28241921441569,13,1952,51.8333,7.3,"51.8333 7.3","1950-1960",104,7.54319655270789,7.79171857584151,6.2076665279145
2604,118.068789778464,54.5138392933682,6.72387081745171,13,1953,51.8333,7.3,"51.8333 7.3","1950-1960",97,7.47245884937097,5.96328111671028,6.56249985331669
2496,122.455525111883,42.2176795119507,6.82790307319092,13,1954,51.8333,7.3,"51.8333 7.3","1950-1960",112,6.39614739801857,7.63078107943875,3.96619556352253
1944,110.692827761701,43.4695350553973,6.40306437300939,13,1955,51.8333,7.3,"51.8333 7.3","1950-1960",116,5.01475398627217,8.95078104993445,4.99044433289932
2100,108.892386542427,32.2270588000729,5.69967729195712,13,1956,51.8333,7.3,"51.8333 7.3","1950-1960",117,5.22959004704398,8.17562481726054,7.58706504780718
3216,140.857534314945,92.036992783785,8.88661270459453,13,1957,51.8333,7.3,"51.8333 7.3","1950-1960",95,8.21319653773222,7.71953107745503,8.46565198469097
2316,114.539503280712,56.8554115311913,6.47999985516071,13,1958,51.8333,7.3,"51.8333 7.3","1950-1960",115,3.90516384713901,7.67062482854817,7.47422205516034
2448,118.895219637212,65.7476605614963,7.6103224105412,13,1959,51.8333,7.3,"51.8333 7.3","1950-1960",96,9.05885225653526,5.97078111654264,6.00782595267114
2556,127.970087162482,70.4363746854472,7.14596758221066,13,1960,51.8333,7.3,"51.8333 7.3","1950-1960",98,7.42901622739117,5.45828112799791,7.09326071101848
2592,125.934587572432,12.6381743638931,4.26854829168728,14,1951,50.75,9.46667,"50.75 9.46667","1950-1960",112,3.84344253704318,3.88656241312856,2.69630428755899
2100,107.437771697924,106.771950810007,6.77435468729105,14,1952,50.75,9.46667,"50.75 9.46667","1950-1960",108,6.25213100779496,7.60046858011629,4.57888878654275
2292,113.087129649972,74.0938320330374,7.87080627568667,14,1953,50.75,9.46667,"50.75 9.46667","1950-1960",108,6.69295067007302,4.2459374050959,5.93673899773832
2340,118.945200320569,56.1411687845624,6.6679030767672,14,1954,50.75,9.46667,"50.75 9.46667","1950-1960",130,4.90418021825188,6.41828110654023,1.98271734698716
1668,98.4643109504883,96.0366625698606,7.73435466583337,14,1955,50.75,9.46667,"50.75 9.46667","1950-1960",127,3.14377042153453,7.78468732599868,3.47011103354808
2016,100.631599097267,42.8053375995271,5.60612890695132,14,1956,50.75,9.46667,"50.75 9.46667","1950-1960",125,4.13778679275916,6.55249985354021,6.01239116996041
2808,128.782803213008,68.5224936037827,7.18612887163556,14,1957,50.75,9.46667,"50.75 9.46667","1950-1960",120,6.82336050322371,5.93140611742274,7.17847810041807
2004,103.860909166568,139.415455823718,9.73854816942326,14,1958,50.75,9.46667,"50.75 9.46667","1950-1960",138,1.51959012996894,6.36031235783594,5.71755542775823
2568,119.900486323438,96.602567185321,8.39096755438274,14,1959,50.75,9.46667,"50.75 9.46667","1950-1960",106,7.7518850726335,4.61171864692005,4.9052172816642
2556,115.52421527336,70.8205106696027,7.93112885498352,14,1960,50.75,9.46667,"50.75 9.46667","1950-1960",113,5.74418019947642,3.6740624178783,5.46260857355335
2796,130.273219666834,43.3049555063168,6.06935470304902,15,1951,48.9833,9.58333,"48.9833 9.58333","1950-1960",112,5.3810654534943,5.18749988405034,4.04999990947545
2304,117.386448838061,81.280384807423,6.56951598219213,15,1952,48.9833,9.58333,"48.9833 9.58333","1950-1960",105,7.22229492053634,8.73156230483437,5.56077765348471
2208,109.077892964426,79.8948968071247,7.4198385438311,15,1953,48.9833,9.58333,"48.9833 9.58333","1950-1960",98,7.69262277887615,5.30874988134019,6.86347810745887
2412,121.000324366104,44.6161871912903,6.27790308548438,15,1954,48.9833,9.58333,"48.9833 9.58333","1950-1960",122,5.65557364407988,7.29921858684975,2.98923906362008
1776,103.225285464655,84.5450514177709,7.37387080292308,15,1955,48.9833,9.58333,"48.9833 9.58333","1950-1960",121,4.08172122024183,8.48499981034547,4.29099990408868
1980,104.243423204219,53.1511374088215,6.22741921564504,15,1956,48.9833,9.58333,"48.9833 9.58333","1950-1960",123,5.02918021545791,7.71093732764712,6.89923897622477
2688,125.330782623053,85.1143057522531,8.43032239221277,15,1957,48.9833,9.58333,"48.9833 9.58333","1950-1960",96,7.55057360172333,6.68453110058908,8.00054329943479
2076,105.870612126334,60.4975500496521,6.61306436831552,15,1958,48.9833,9.58333,"48.9833 9.58333","1950-1960",124,2.64262289175245,6.69999985024333,6.90122206796789
2484,119.729453894279,89.1212021555828,8.27032239578905,15,1959,48.9833,9.58333,"48.9833 9.58333","1950-1960",104,8.2298358816226,5.68499987293035,6.60228246112314
2748,125.11142027373,80.1747667313653,7.6801611186576,15,1960,48.9833,9.58333,"48.9833 9.58333","1950-1960",106,6.90663918988688,5.10390613591881,6.09152160297431
1896,107.454684547253,18.0849891128706,4.79741924760803,16,1951,49.3167,12.75,"49.3167 12.75","1950-1960",113,3.98557368140729,4.30015615388402,2.68695646168097
1860,98.0528464307315,72.360562246332,5.29096762367314,16,1952,49.3167,12.75,"49.3167 12.75","1950-1960",106,5.49008184450022,7.50390608227463,3.11977770804531
1860,97.4321480386345,46.5425523174173,5.15516117509575,16,1953,49.3167,12.75,"49.3167 12.75","1950-1960",95,6.33999985828996,3.83578116426361,5.43891292190908
1824,102.009755714411,21.5707112000082,5.09516117643685,16,1954,49.3167,12.75,"49.3167 12.75","1950-1960",120,4.51377039091265,6.3326561084541,1.52684779195925
1536,91.9116141497373,67.4487171744913,6.08645147686043,16,1955,49.3167,12.75,"49.3167 12.75","1950-1960",121,2.6555737111351,7.46656233310932,1.5351110767987
1524,91.3667587144009,42.9263932559468,5.41483858864634,16,1956,49.3167,12.75,"49.3167 12.75","1950-1960",122,2.8704917391182,5.65890612351359,5.3128259682056
2508,116.421501593508,50.1563806342126,6.74887081689291,16,1957,49.3167,12.75,"49.3167 12.75","1950-1960",103,6.17819658321802,5.25265613259398,6.58902159185432
1704,95.2707674966585,37.7504831439818,5.32629020352878,16,1958,49.3167,12.75,"49.3167 12.75","1950-1960",123,1.09311472966534,5.95031236700015,4.50588878817442
2340,109.610898718172,35.4059762850262,5.86225793348445,16,1959,49.3167,12.75,"49.3167 12.75","1950-1960",94,7.04377033436274,4.75624989368953,5.07597814741261
2328,105.906788271259,35.2198349581191,5.23596762490248,16,1960,49.3167,12.75,"49.3167 12.75","1950-1960",102,4.87491792382398,4.4718749000458,4.54347815931491
3012,134.18306480964,45.1102840965732,6.49499985482544,17,1951,49.7167,10.2167,"49.7167 10.2167","1950-1960",113,5.88819658970002,5.94078111721319,4.65945641759216
2244,118.685304560729,86.1665848881583,6.66903210900003,17,1952,49.7167,10.2167,"49.7167 10.2167","1950-1960",104,7.6649998286739,8.92140605059103,5.9248887564573
2232,108.074423892562,96.6533654328484,8.33887078135364,17,1953,49.7167,10.2167,"49.7167 10.2167","1950-1960",101,7.99336047707217,5.90234361807234,7.0609781030444
2328,118.344473196911,43.1969967725348,6.63548372265312,17,1954,49.7167,10.2167,"49.7167 10.2167","1950-1960",118,6.19065559933298,7.71999982744455,3.4488042707393
1752,103.166287878201,55.5367125651182,6.6593546898615,17,1955,49.7167,10.2167,"49.7167 10.2167","1950-1960",118,4.63434415870942,9.02687479823362,4.37844434657858
2064,101.394596497398,61.4469634986207,6.7917740417404,17,1956,49.7167,10.2167,"49.7167 10.2167","1950-1960",115,5.24729496468103,7.92593732284149,7.15989114431178
2676,129.362476016494,82.8381836474558,8.0709675615353,17,1957,49.7167,10.2167,"49.7167 10.2167","1950-1960",103,7.81983589078681,7.11015609107562,8.19771720807108
2148,106.856679356735,66.998405149944,7.15274177560763,17,1958,49.7167,10.2167,"49.7167 10.2167","1950-1960",123,2.81483600265728,7.18031233950751,7.00355539901389
